client_id,program_name,provider,entry_date,exit_date,exited_flag,exit_interview_completed,exit_destination,income_at_exit_range,permanent_housing_flag
C02114,OTHER_COC,Provider_01,2023-11-23,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02115,OTHER_COC,Provider_16,2023-06-06,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02116,CEA,Provider_08,2023-02-10,2023-07-12,1,1,Staying with family (temporary),"$2,001+",0
C02117,SHI,Provider_06,2022-02-26,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C02118,OTHER_COC,Provider_01,2023-09-22,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02119,CEA,Provider_08,2022-07-26,2023-02-19,1,0,No Exit Interview completed,"$2,001+",0
C02120,HHCM,Provider_07,2022-08-22,2023-04-19,1,1,Emergency shelter (voucher),"$2,001+",1
C02121,OTHER_COC,Provider_02,2023-07-12,2023-11-03,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C02122,OTHER_COC,Provider_07,2023-11-24,2023-12-31,0,1,Emergency shelter (voucher),Data Not Collected,0
C02123,OTHER_COC,Provider_01,2022-10-03,2023-01-09,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C02124,OTHER_COC,Provider_17,2022-06-19,2023-04-10,1,0,No Exit Interview completed,No Income,1
C02125,OTHER_COC,Provider_03,2023-05-09,2023-10-08,1,1,Other,"$2,001+",1
C02126,CEA,Provider_07,2022-01-04,2022-02-25,1,1,Staying with friends (temporary),"$2,001+",0
C02127,OTHER_COC,Provider_12,2023-02-25,2023-11-26,1,1,Emergency shelter (voucher),"$1,001–$1,500",1
C02128,OTHER_COC,Provider_10,2023-06-02,2023-07-10,1,1,Staying with family (temporary),"$2,001+",0
C02129,OTHER_COC,Provider_13,2022-08-08,2023-04-02,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C02130,HHCM,Provider_15,2022-07-10,2022-11-25,1,1,Place not meant for habitation,Data Not Collected,1
C02131,OTHER_COC,Provider_02,2023-01-31,2023-07-21,1,0,No Exit Interview completed,"$2,001+",0
C02132,OTHER_COC,Provider_06,2023-06-13,2023-10-29,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02133,OTHER_COC,Provider_08,2022-08-25,2023-06-08,1,1,Emergency shelter (voucher),"$1,501–$2,000",0
C02134,OTHER_COC,Provider_01,2023-07-28,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02135,OTHER_COC,Provider_10,2023-03-15,2023-09-11,1,1,Staying with friends (temporary),$151–$250,1
C02136,SHI,Provider_01,2022-04-19,2023-12-07,1,1,Deceased,$251–$500,0
C02137,SHI,Provider_14,2023-07-28,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C02138,HHCM,Provider_10,2022-05-13,2022-07-16,1,1,Staying with family (temporary),"$1,501–$2,000",0
C02139,OTHER_COC,Provider_08,2022-05-13,2022-09-22,1,1,Staying with family (temporary),"$2,001+",0
C02140,OTHER_COC,Provider_06,2023-06-29,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02141,HHCM,Provider_16,2023-12-25,2023-12-31,0,1,Emergency shelter (voucher),Data Not Collected,0
C02142,HHCM,Provider_10,2023-12-09,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C02143,OTHER_COC,Provider_12,2023-03-23,2023-06-01,1,1,"Rental by client, with ongoing housing subsidy","$1,001–$1,500",1
C02144,HHCM,Provider_13,2023-07-18,2023-10-25,1,1,Staying with friends (temporary),No Income,1
C02145,OTHER_COC,Provider_01,2023-02-04,2023-06-29,1,1,Emergency shelter (voucher),"$2,001+",1
C02146,OTHER_COC,Provider_01,2023-10-18,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C02147,OTHER_COC,Provider_02,2023-06-16,2023-11-28,1,0,No Exit Interview completed,"$501–$1,000",1
C02148,OTHER_COC,Provider_08,2023-06-01,2023-08-09,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C02149,OTHER_COC,Provider_08,2022-08-10,2023-06-27,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C02150,SHI,Provider_03,2023-07-30,2023-12-31,0,1,Staying with friends (permanent),Data Not Collected,0
C02151,OTHER_COC,Provider_15,2022-10-22,2022-12-03,1,1,Other,"$2,001+",0
C02152,HHCM,Provider_01,2022-01-01,2022-05-10,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C02153,OTHER_COC,Provider_12,2022-09-14,2022-12-18,1,1,Staying with friends (temporary),No Income,0
C02154,OTHER_COC,Provider_07,2022-11-21,2023-04-26,1,1,Other,"$2,001+",1
C02155,OTHER_COC,Provider_06,2023-01-12,2023-08-16,1,1,Other,Data Not Collected,1
C02156,OTHER_COC,Provider_01,2023-08-07,2023-10-20,1,1,Staying with friends (temporary),"$2,001+",1
C02157,SHI,Provider_10,2023-11-09,2023-12-31,0,1,No Exit Interview completed,Data Not Collected,0
C02158,OTHER_COC,Provider_12,2023-05-22,2023-07-02,1,1,Staying with friends (temporary),"$2,001+",1
C02159,OTHER_COC,Provider_03,2023-01-10,2023-06-04,1,1,Staying with family (temporary),"$2,001+",0
C02160,OTHER_COC,Provider_07,2023-11-18,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02161,OTHER_COC,Provider_08,2023-02-26,2023-07-20,1,1,Emergency shelter (voucher),"$2,001+",0
C02162,SHI,Provider_03,2023-01-11,2023-03-12,1,1,Long-term care/nursing home,"$501–$1,000",0
C02163,OTHER_COC,Provider_08,2022-12-21,2023-09-09,1,1,Staying with family (temporary),"$2,001+",1
C02164,OTHER_COC,Provider_06,2022-01-31,2022-10-16,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C02165,OTHER_COC,Provider_13,2022-04-22,2022-12-14,1,1,"Rental by client, no ongoing housing subsidy","$1,501–$2,000",1
C02166,CEA,Provider_10,2023-11-10,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C02167,OTHER_COC,Provider_01,2023-10-08,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,1
C02168,OTHER_COC,Provider_12,2022-09-18,2023-04-09,1,1,Emergency shelter (voucher),"$2,001+",0
C02169,OTHER_COC,Provider_03,2023-07-11,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02170,OTHER_COC,Provider_15,2022-10-23,2023-03-06,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C02171,OTHER_COC,Provider_08,2022-11-20,2023-04-05,1,1,Emergency shelter (voucher),"$2,001+",0
C02172,OTHER_COC,Provider_01,2023-12-10,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02173,OTHER_COC,Provider_10,2022-11-02,2023-03-18,1,1,Staying with friends (temporary),No Income,1
C02174,OTHER_COC,Provider_02,2022-10-26,2023-03-04,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C02175,CEA,Provider_13,2022-04-16,2022-11-16,1,1,Staying with family (temporary),"$2,001+",0
C02176,OTHER_COC,Provider_15,2022-08-01,2022-11-01,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C02177,SHI,Provider_08,2022-05-31,2023-12-31,1,1,Staying with friends (permanent),Data Not Collected,0
C02178,OTHER_COC,Provider_07,2023-09-02,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C02179,OTHER_COC,Provider_08,2023-09-05,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C02180,CEA,Provider_06,2023-08-24,2023-12-16,1,1,Staying with family (temporary),No Income,1
C02181,OTHER_COC,Provider_01,2022-10-13,2023-01-15,1,1,No Exit Interview completed,"$2,001+",0
C02182,HHCM,Provider_15,2022-07-02,2023-01-02,1,1,Other,No Income,0
C02183,HHCM,Provider_03,2023-01-23,2023-09-20,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C02184,SHI,Provider_03,2022-01-23,2022-10-27,1,0,No Exit Interview completed,"$1,501–$2,000",1
C02185,OTHER_COC,Provider_02,2022-10-19,2022-12-23,1,1,Staying with family (temporary),Data Not Collected,0
C02186,OTHER_COC,Provider_16,2022-04-28,2023-04-28,1,1,No Exit Interview completed,"$2,001+",1
C02187,OTHER_COC,Provider_15,2022-01-08,2022-05-23,1,1,Emergency shelter (voucher),Data Not Collected,0
C02188,OTHER_COC,Provider_03,2022-12-14,2023-07-21,1,1,No Exit Interview completed,"$2,001+",1
C02189,SHI,Provider_03,2023-03-17,2023-12-31,1,1,Deceased,Data Not Collected,1
C02190,OTHER_COC,Provider_12,2022-03-06,2022-12-16,1,1,Other,$151–$250,0
C02191,OTHER_COC,Provider_06,2023-07-11,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02192,OTHER_COC,Provider_15,2022-05-21,2022-10-26,1,1,Emergency shelter (voucher),"$2,001+",1
C02193,OTHER_COC,Provider_13,2023-02-24,2023-07-27,1,1,Staying with family (temporary),No Income,0
C02194,OTHER_COC,Provider_12,2023-08-30,2023-12-15,1,1,Emergency shelter (voucher),"$501–$1,000",1
C02195,SHI,Provider_01,2023-08-03,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,1
C02196,OTHER_COC,Provider_10,2023-07-06,2023-12-18,1,1,Staying with family (temporary),"$2,001+",0
C02197,OTHER_COC,Provider_15,2022-05-12,2022-11-25,1,1,Other,Data Not Collected,0
C02198,OTHER_COC,Provider_04,2023-08-22,2023-12-31,1,1,Other,Data Not Collected,0
C02199,OTHER_COC,Provider_13,2023-07-25,2023-10-22,1,1,Staying with friends (temporary),"$1,501–$2,000",1
C02200,OTHER_COC,Provider_06,2023-12-03,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02201,OTHER_COC,Provider_15,2023-10-20,2023-12-31,1,1,Other,Data Not Collected,0
C02202,CEA,Provider_08,2022-12-17,2023-10-28,1,1,Staying with friends (temporary),"$2,001+",0
C02203,OTHER_COC,Provider_01,2023-07-05,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C02204,SHI,Provider_07,2023-12-15,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C02205,OTHER_COC,Provider_01,2023-05-21,2023-08-04,1,1,Staying with friends (temporary),No Income,1
C02206,OTHER_COC,Provider_06,2022-05-14,2022-06-29,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C02207,OTHER_COC,Provider_14,2022-03-02,2023-03-02,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C02208,OTHER_COC,Provider_02,2023-02-03,2023-03-15,1,1,Other,"$2,001+",0
C02209,SHI,Provider_15,2023-08-18,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02210,OTHER_COC,Provider_01,2022-01-13,2022-07-03,1,1,Staying with friends (temporary),"$1,001–$1,500",1
C02211,SHI,Provider_08,2022-11-30,2023-04-29,1,1,Jail/prison/juvenile detention,"$2,001+",1
C02212,CEA,Provider_15,2022-01-13,2022-10-04,1,1,"Rental by client, with ongoing housing subsidy","$1,001–$1,500",0
C02213,SHI,Provider_08,2022-04-12,2023-12-04,1,1,Deceased,"$2,001+",0
C02214,OTHER_COC,Provider_13,2022-11-04,2023-11-04,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C02215,CEA,Provider_16,2023-01-30,2023-05-28,1,1,Emergency shelter (voucher),"$1,001–$1,500",1
C02216,OTHER_COC,Provider_08,2023-05-13,2023-11-22,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C02217,OTHER_COC,Provider_12,2023-12-24,2023-12-31,0,1,Staying with friends (temporary),Data Not Collected,0
C02218,OTHER_COC,Provider_01,2023-07-21,2023-10-03,1,1,Staying with friends (temporary),"$2,001+",0
C02219,OTHER_COC,Provider_06,2022-07-14,2022-12-24,1,1,No Exit Interview completed,No Income,1
C02220,OTHER_COC,Provider_03,2023-06-24,2023-10-25,1,1,Staying with friends (temporary),"$2,001+",1
C02221,SHI,Provider_13,2023-06-21,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C02222,OTHER_COC,Provider_08,2023-12-04,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02223,SHI,Provider_08,2023-08-01,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C02224,OTHER_COC,Provider_15,2023-01-27,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C02225,OTHER_COC,Provider_01,2022-04-08,2023-03-16,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C02226,OTHER_COC,Provider_15,2023-12-23,2023-12-31,1,0,No Exit Interview completed,Data Not Collected,0
C02227,OTHER_COC,Provider_01,2022-03-30,2022-09-18,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",1
C02228,OTHER_COC,Provider_03,2023-03-14,2023-04-23,1,1,Staying with friends (temporary),"$1,001–$1,500",1
C02229,HHCM,Provider_08,2023-01-27,2023-09-24,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C02230,HHCM,Provider_03,2022-12-08,2023-04-30,1,1,Staying with friends (temporary),No Income,1
C02231,HHCM,Provider_08,2023-06-23,2023-12-18,1,1,Staying with family (temporary),No Income,0
C02232,OTHER_COC,Provider_12,2022-01-29,2022-05-23,1,1,Staying with friends (temporary),No Income,0
C02233,OTHER_COC,Provider_13,2022-11-25,2023-03-16,1,1,No Exit Interview completed,"$2,001+",0
C02234,OTHER_COC,Provider_02,2022-08-11,2022-12-03,1,1,Staying with friends (temporary),"$2,001+",0
C02235,SHI,Provider_02,2023-10-08,2023-12-31,0,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02236,OTHER_COC,Provider_01,2023-07-03,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02237,OTHER_COC,Provider_07,2023-01-09,2023-04-20,1,1,Other,No Income,0
C02238,OTHER_COC,Provider_02,2022-03-15,2022-09-10,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C02239,OTHER_COC,Provider_03,2023-06-12,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C02240,OTHER_COC,Provider_13,2023-12-31,2023-12-31,1,1,Staying with friends (temporary),Data Not Collected,0
C02241,OTHER_COC,Provider_15,2023-11-03,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02242,OTHER_COC,Provider_13,2022-12-11,2023-06-19,1,1,Staying with family (temporary),"$2,001+",1
C02243,HHCM,Provider_01,2023-12-26,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02244,SHI,Provider_08,2023-08-19,2023-12-31,0,1,Deceased,Data Not Collected,0
C02245,OTHER_COC,Provider_02,2023-12-10,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,1
C02246,HHCM,Provider_04,2022-12-02,2023-01-03,1,1,Place not meant for habitation,No Income,0
C02247,CEA,Provider_06,2022-05-26,2022-10-11,1,1,Staying with friends (temporary),Data Not Collected,0
C02248,CEA,Provider_15,2023-01-19,2023-03-02,1,1,No Exit Interview completed,No Income,0
C02249,OTHER_COC,Provider_08,2023-04-06,2023-07-22,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",1
C02250,OTHER_COC,Provider_03,2023-06-20,2023-11-15,1,1,Staying with friends (temporary),"$2,001+",0
C02251,OTHER_COC,Provider_08,2023-05-29,2023-10-07,1,1,Staying with friends (temporary),"$2,001+",0
C02252,OTHER_COC,Provider_15,2022-06-03,2022-12-11,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02253,HHCM,Provider_01,2023-12-26,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C02254,SHI,Provider_13,2023-11-23,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C02255,OTHER_COC,Provider_02,2022-11-02,2023-08-25,1,1,Staying with family (temporary),"$2,001+",0
C02256,OTHER_COC,Provider_02,2023-09-28,2023-12-29,1,0,No Exit Interview completed,"$2,001+",0
C02257,OTHER_COC,Provider_13,2022-08-21,2022-12-13,1,1,Emergency shelter (voucher),"$501–$1,000",0
C02258,OTHER_COC,Provider_01,2023-04-24,2023-12-31,1,1,Other,Data Not Collected,0
C02259,CEA,Provider_10,2023-02-09,2023-12-31,0,1,Staying with family (temporary),Data Not Collected,0
C02260,SHI,Provider_01,2023-03-21,2023-12-31,1,1,No Exit Interview completed,Data Not Collected,0
C02261,OTHER_COC,Provider_08,2022-07-01,2023-07-01,1,1,"Rental by client, with ongoing housing subsidy","$2,001+",0
C02262,OTHER_COC,Provider_08,2023-05-18,2023-08-14,1,1,Other,"$2,001+",1
C02263,OTHER_COC,Provider_13,2022-05-01,2022-12-26,1,1,Staying with friends (temporary),"$2,001+",1
C02264,OTHER_COC,Provider_13,2022-06-21,2022-08-28,1,1,Staying with family (temporary),"$1,001–$1,500",1
C02265,OTHER_COC,Provider_08,2023-01-31,2023-04-08,1,1,Staying with friends (temporary),"$1,501–$2,000",1
C02266,OTHER_COC,Provider_04,2022-02-17,2022-05-20,1,1,Other,"$2,001+",0
C02267,OTHER_COC,Provider_02,2023-11-07,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02268,OTHER_COC,Provider_08,2022-07-31,2022-10-27,1,1,Other,"$2,001+",0
C02269,OTHER_COC,Provider_07,2022-03-07,2022-05-09,1,1,Other,"$2,001+",0
C02270,SHI,Provider_01,2022-12-12,2023-12-31,1,1,Emergency shelter (voucher),Data Not Collected,0
C02271,SHI,Provider_15,2023-09-01,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,1
C02272,SHI,Provider_03,2023-06-04,2023-12-31,1,1,Deceased,Data Not Collected,0
C02273,HHCM,Provider_01,2023-01-14,2023-09-11,1,1,No Exit Interview completed,"$2,001+",0
C02274,SHI,Provider_13,2023-04-08,2023-08-19,1,1,Long-term care/nursing home,"$2,001+",1
C02275,OTHER_COC,Provider_08,2023-04-17,2023-07-08,1,1,Emergency shelter (voucher),"$2,001+",0
C02276,HHCM,Provider_10,2023-11-03,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02277,OTHER_COC,Provider_02,2022-02-23,2022-04-28,1,1,Staying with family (temporary),No Income,1
C02278,OTHER_COC,Provider_06,2023-02-28,2023-09-09,1,1,"Rental by client, with ongoing housing subsidy",No Income,0
C02279,HHCM,Provider_08,2023-10-27,2023-12-31,0,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02280,OTHER_COC,Provider_03,2023-01-12,2023-06-19,1,1,Staying with family (temporary),"$2,001+",1
C02281,OTHER_COC,Provider_10,2023-05-16,2023-08-09,1,1,"Rental by client, no ongoing housing subsidy",No Income,1
C02282,SHI,Provider_02,2023-04-07,2023-12-31,0,1,Deceased,Data Not Collected,0
C02283,OTHER_COC,Provider_02,2022-11-18,2023-02-18,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C02284,OTHER_COC,Provider_01,2023-07-27,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C02285,OTHER_COC,Provider_03,2023-04-09,2023-10-28,1,1,Other,"$2,001+",0
C02286,OTHER_COC,Provider_03,2023-10-17,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C02287,OTHER_COC,Provider_12,2022-06-19,2023-06-19,1,1,"Rental by client, no ongoing housing subsidy",No Income,1
C02288,OTHER_COC,Provider_08,2022-01-30,2022-10-06,1,1,Emergency shelter (voucher),$151–$250,1
C02289,CEA,Provider_02,2023-06-10,2023-08-03,1,1,Emergency shelter (voucher),"$501–$1,000",0
C02290,CEA,Provider_08,2022-05-11,2022-07-01,1,1,Other,"$2,001+",1
C02291,OTHER_COC,Provider_02,2022-06-24,2023-03-09,1,1,Staying with friends (temporary),"$2,001+",0
C02292,HHCM,Provider_06,2023-09-24,2023-12-31,1,1,"Rental by client, no ongoing housing subsidy",Data Not Collected,0
C02293,CEA,Provider_13,2023-12-02,2023-12-31,1,1,Staying with family (temporary),Data Not Collected,0
C02294,OTHER_COC,Provider_10,2023-05-08,2023-06-24,1,1,Staying with family (temporary),"$2,001+",0
C02295,HHCM,Provider_08,2023-01-28,2023-06-21,1,1,"Rental by client, no ongoing housing subsidy","$2,001+",0
C02296,OTHER_COC,Provider_03,2022-07-06,2022-12-18,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",0
C02297,OTHER_COC,Provider_02,2022-10-24,2023-01-22,1,1,Other,"$1,001–$1,500",0
C02298,OTHER_COC,Provider_10,2022-11-06,2023-09-30,1,1,Other,Data Not Collected,1
C02299,OTHER_COC,Provider_08,2022-09-20,2023-03-04,1,1,"Rental by client, with ongoing housing subsidy","$1,501–$2,000",0
C02300,OTHER_COC,Provider_08,2023-09-25,2023-12-05,1,1,No Exit Interview completed,"$2,001+",1
C02301,OTHER_COC,Provider_15,2023-06-22,2023-08-16,1,1,"Rental by client, with ongoing housing subsidy",No Income,1
C02302,OTHER_COC,Provider_03,2023-08-13,2023-10-09,1,1,Staying with friends (temporary),"$2,001+",0
C02303,SHI,Provider_12,2023-12-20,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02304,HHCM,Provider_08,2022-08-20,2023-03-23,1,1,Staying with friends (temporary),"$2,001+",0
C02305,SHI,Provider_02,2023-03-28,2023-12-31,1,1,"Rental by client, with ongoing housing subsidy",Data Not Collected,0
C02306,OTHER_COC,Provider_01,2023-08-10,2023-11-10,1,1,Staying with friends (temporary),"$2,001+",1
C02307,HHCM,Provider_08,2023-04-10,2023-11-11,1,1,Place not meant for habitation,"$1,501–$2,000",0
